,Wavelength,Activity,Detection,Correlation
156,783,0.001283246016923496,False,0.06920148359271433
157,788,0.0012651455047814238,False,0.06920148359271394
158,793,0.0012473412918063273,False,0.06920148359271419
159,798,0.0012298287932917906,False,0.06920148359271412
160,803,0.0012126034532276577,False,0.069201483592714
161,808,0.0011956607470241893,False,0.06920148359271448
162,813,0.00117899618405061,False,0.0692014835927143
163,818,0.0011626053099915213,False,0.06920148359271393
164,823,0.0011464837090254991,False,0.06920148359271389
165,828,0.0011306270058310496,False,0.06920148359271405
166,833,0.001115030867425192,False,0.06920148359271394
167,838,0.0010996910048410048,False,0.06920148359271412
168,843,0.0010846031746502517,False,0.06920148359271402
169,848,0.0010697631803372415,False,0.06920148359271427
170,853,0.0010551668735311033,False,0.06920148359271393
171,858,0.0010408101551024754,False,0.06920148359271482
172,863,0.001026688976131513,False,0.06920148359271393
173,868,0.00101279933875385,False,0.06920148359271414
174,873,0.0009991372968908385,False,0.06920148359271473
175,878,0.0009856989568702995,False,0.06920148359271402
176,883,0.0009724804779443628,False,0.06920148359271407
177,888,0.0009594780727100194,False,0.0692014835927141
178,893,0.000946688007438387,False,0.06920148359271437
179,898,0.0009341066023185382,False,0.06920148359271402
180,903,0.0009217302316209987,False,0.0692014835927138
181,908,0.0009095553237862845,False,0.06920148359271487
182,913,0.0008975783614436015,False,0.06920148359271472
183,918,0.0008857958813645272,False,0.06920148359271429
184,923,0.000874204474355966,False,0.06920148359271379
185,928,0.0008628007850971003,False,0.06920148359271434
186,933,0.0008515815119244376,False,0.06920148359271419
187,938,0.000840543406568696,False,0.06920148359271412
188,943,0.0008296832738476692,False,0.06920148359271514
189,948,0.0008189979713182723,False,0.06920148359271418
190,953,0.0008084844088914786,False,0.06920148359271382
191,958,0.0007981395484128963,False,0.06920148359271402
192,963,0.0007879604032125959,False,0.06920148359271416
193,968,0.0007779440376266478,False,0.06920148359271387
194,973,0.0007680875664929217,False,0.06920148359271384
195,978,0.0007583881546241605,False,0.06920148359271439
196,983,0.0007488430162602304,False,0.06920148359271386
197,988,0.000739449414502085,False,0.06920148359271464
198,993,0.0007302046607293936,False,0.06920148359271402
199,998,0.0007211061140037176,False,0.06920148359271384
200,1003,0.0007121511804593567,False,0.06920148359271384
